Name,description,LON,LAT
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500931.00000000000000000000,-3778669.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500926.99999999813735485077,-3778646.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500921.00000000000000000000,-3778622.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500898.00000000000000000000,-3778555.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500897.00000000000000000000,-3778553.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500894.00000000000000000000,-3778548.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500888.00000000000000000000,-3778521.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500881.99999999813735485077,-3778488.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500867.00000000000000000000,-3778429.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500864.00000000186264514923,-3778417.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500862.00000000000000000000,-3778411.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500848.00000000000000000000,-3778412.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500843.00000000000000000000,-3778411.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500837.99999999813735485077,-3778410.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500828.00000000186264514923,-3778409.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500804.00000000000000000000,-3778405.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500781.00000000000000000000,-3778403.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500764.00000000000000000000,-3778403.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500754.00000000000000000000,-3778402.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500738.00000000186264514923,-3778402.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500715.00000000000000000000,-3778402.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500693.99999999813735485077,-3778403.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500673.00000000000000000000,-3778403.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500667.99999999813735485077,-3778405.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500667.00000000186264514923,-3778405.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500666.00000000186264514923,-3778403.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500666.00000000186264514923,-3778403.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500667.00000000186264514923,-3778402.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500669.00000000000000000000,-3778401.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500673.00000000000000000000,-3778399.00000000046566128731
